mgi_id	gene_name	ensemble_id	uberon_annotations
mgi:1921713	exoc3l2	ensmusg00000011263	uberon_0001708,uberon_0001091,uberon_0001456,uberon_0002405,uberon_0004535,uberon_0011156,uberon_0001280,uberon_0002390,uberon_0002107,uberon_0005944,uberon_0000033,uberon_0007811,uberon_0001281,uberon_0002083,uberon_0000165,uberon_0003457,uberon_0003128,uberon_0006729,uberon_0004647,uberon_0002423,uberon_0001434,uberon_0006333
mgi:2681125	tg(ef1a-cdc7)dko28hmas	not_found	uberon_0000079,uberon_0000474,uberon_0000473,uberon_0003975,uberon_0001305,uberon_0004054,uberon_0000468,uberon_0000026,uberon_0000992,uberon_0001343,uberon_0007812,uberon_0005399,uberon_0005398
mgi:3808619	tg(nefl-nfasc)1brp	not_found	uberon_0001016
mgi:2681120	chsy1	ensmusg00000032640	uberon_0002544,uberon_0003221,uberon_0002405,uberon_0002091,uberon_0000019,uberon_0002228,uberon_0006772,uberon_0001448,uberon_0002374,uberon_0002516,uberon_0002104,uberon_0002101,uberon_0000440,uberon_0005944,uberon_0002390,uberon_0000468,uberon_0000966,uberon_0007811,uberon_0003252,uberon_0003951,uberon_0002483,uberon_0001802,uberon_0003457,uberon_0002387,uberon_0008867,uberon_0001434,uberon_0001435
mgi:2180784	rac3	ensmusg00000018012	uberon_0002416
mgi:1921714	zswim5	ensmusg00000033948	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3692594	tg(myh6-tnnt2)191lnwd	not_found	uberon_0000383,uberon_0002349,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0001630,uberon_0002081
mgi:1921719	taf7l	ensmusg00000009596	uberon_0000079,uberon_0000383,uberon_0001343,uberon_0014396,uberon_0000473,uberon_0004054,uberon_0000468,uberon_0001348,uberon_0001630,uberon_0005399
mgi:3699362	tg(casp3)18fine	not_found	uberon_0001016
mgi:3692591	tg(myh6-tnnt2)117lnwd	not_found	uberon_0000383,uberon_0002349,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0002084,uberon_0001630,uberon_0002081
mgi:1097166	tcl1	ensmusg00000041359	uberon_0000474,uberon_0000468
mgi:1858193	folh1	ensmusg00000001773	uberon_0000349,uberon_0001981,uberon_0004535,uberon_0000955,uberon_0001016,uberon_0004638,uberon_0001871,uberon_0000012,uberon_0000178,uberon_0001890,uberon_0001893,uberon_0001322,uberon_0001869,uberon_0001780,uberon_0002421
mgi:1858622	vamp5	ensmusg00000102671	uberon_0002113,uberon_0001224,uberon_0000056,uberon_0001004,uberon_0001008
mgi:1097165	nrg3	ensmusg00000041014	uberon_0008974,uberon_0002416,uberon_0001911,uberon_0006003,uberon_0002030
mgi:3043647	gro73	not_found	uberon_0000468
mgi:1929760	cdc42ep4	ensmusg00000041598	uberon_0001016
mgi:1338027	gdf11	ensmusg00000025352	uberon_0001094,uberon_0001095,uberon_0001456,uberon_0002405,uberon_0006068,uberon_0000081,uberon_0000084,uberon_0002413,uberon_0001052,uberon_0000012,uberon_0000945,uberon_0002390,uberon_0002091,uberon_0000975,uberon_0002414,uberon_0000056,uberon_0000019,uberon_0000017,uberon_0000016,uberon_0000059,uberon_0001792,uberon_0003461,uberon_0001008,uberon_0001263,uberon_0002228,uberon_0000160,uberon_0003252,uberon_0001264,uberon_0002106,uberon_0004716,uberon_0002103,uberon_0000159,uberon_0002240,uberon_0000309,uberon_0002347,uberon_0001998,uberon_0001199,uberon_0001997,uberon_0001167,uberon_0001007,uberon_0000966,uberon_0001004,uberon_0005944,uberon_0000033,uberon_0001285,uberon_0007811,uberon_0000941,uberon_0003902,uberon_0000383,uberon_0003697,uberon_0003951,uberon_0001245,uberon_0000165,uberon_0002104,uberon_0001802,uberon_0005725,uberon_0001276,uberon_0002368,uberon_0000004,uberon_0001785,uberon_0000006,uberon_0001787,uberon_0007812,uberon_0001795,uberon_0001434
mgi:1858195	hnrnpu	ensmusg00000111145	uberon_0000383,uberon_0002349,uberon_0001987,uberon_0004716,uberon_0000478,uberon_0000922,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0004784,uberon_0002094,uberon_0002084,uberon_0001630
mgi:4437763	tg(pkd1)18mtru	not_found	uberon_0002113,uberon_0002390,uberon_0000074,uberon_0000362,uberon_0004535,uberon_0000948,uberon_0001229,uberon_0000178,uberon_0001285,uberon_0001225,uberon_0001008
mgi:1858199	ccnc	ensmusg00000028252	uberon_0000922,uberon_0000478,uberon_0003946,uberon_0001987,uberon_0004716
mgi:4437765	tg(pkd1)6mtru	not_found	uberon_0002137,uberon_0005956,uberon_0002405,uberon_0000362,uberon_0004535,uberon_0002113,uberon_0002094,uberon_0003382,uberon_0004177,uberon_0000074,uberon_0002390,uberon_0001088,uberon_0002107,uberon_0001225,uberon_0005215,uberon_0001630,uberon_0001229,uberon_0004810,uberon_0001231,uberon_0000178,uberon_0000948,uberon_0004784,uberon_0001285,uberon_0002084,uberon_0001008,uberon_0000383,uberon_0005990,uberon_0002423
mgi:4437764	tg(pkd1)26mtru	not_found	uberon_0002137,uberon_0005956,uberon_0002405,uberon_0001231,uberon_0002349,uberon_0002037,uberon_0004535,uberon_0002113,uberon_0004177,uberon_0002094,uberon_0000955,uberon_0003382,uberon_0001359,uberon_0007811,uberon_0002492,uberon_0000074,uberon_0001016,uberon_0001229,uberon_0000178,uberon_0004086,uberon_0001008,uberon_0001630,uberon_0005944,uberon_0002390,uberon_0002028,uberon_0004810,uberon_0001895,uberon_0002107,uberon_0000948,uberon_0004784,uberon_0001285,uberon_0002084,uberon_0000362,uberon_0001225,uberon_0005215,uberon_0000383,uberon_0005990,uberon_0003457,uberon_0003128,uberon_0001434,uberon_0002423
mgi:1100510	bub1	ensmusg00000027379	uberon_0000079,uberon_0000323,uberon_0000473,uberon_0002405,uberon_0004716,uberon_0004054,uberon_0001004,uberon_0005399,uberon_0002390,uberon_0002107,uberon_0001343,uberon_0002423
mgi:99459	nr3c2	ensmusg00000031618	uberon_0002113,uberon_0002321,uberon_0002320,uberon_0000349,uberon_0004535,uberon_0000955,uberon_0001292,uberon_0001016,uberon_0002303,uberon_0001871,uberon_0000074,uberon_0001890,uberon_0001229,uberon_0000178,uberon_0005381,uberon_0001225,uberon_0001630,uberon_0001869,uberon_0002390,uberon_0001893,uberon_0002335,uberon_0000468,uberon_0000948,uberon_0001285,uberon_0001981,uberon_0001008,uberon_0000383,uberon_0004237,uberon_0002421
mgi:99458	mef2c	ensmusg00000005583	uberon_0002103,uberon_0002113,uberon_0002405,uberon_0001703,uberon_0000478,uberon_0004535,uberon_0001134,uberon_0010190,uberon_0001292,uberon_0000975,uberon_0001004,uberon_0002091,uberon_0004716,uberon_0004177,uberon_0003461,uberon_0003252,uberon_0002350,uberon_0001446,uberon_0001225,uberon_0001008,uberon_0001083,uberon_0002511,uberon_0002084,uberon_0005944,uberon_0002351,uberon_0002390,uberon_0000922,uberon_0002539,uberon_0003823,uberon_0006615,uberon_0000948,uberon_0004784,uberon_0001285,uberon_0001287,uberon_0007811,uberon_0002516,uberon_0002165,uberon_0000383,uberon_0000979,uberon_0002483,uberon_0004374,uberon_0002102,uberon_0003457,uberon_0003128,uberon_0005291,uberon_0001630,uberon_0002078,uberon_0004363,uberon_0001434
mgi:1100514	pnn	ensmusg00000020994	uberon_0001456,uberon_0002012,uberon_0001768,uberon_0001769,uberon_0004535,uberon_0004451,uberon_0002094,uberon_0002091,uberon_0002414,uberon_0002073,uberon_0004341,uberon_0007811,uberon_0000019,uberon_0004716,uberon_0000014,uberon_0002228,uberon_0002067,uberon_0000033,uberon_0002104,uberon_0001771,uberon_0005944,uberon_0003252,uberon_0001777,uberon_0002416,uberon_0000922,uberon_0006207,uberon_0001348,uberon_0000966,uberon_0000965,uberon_0000964,uberon_0000948,uberon_0000947,uberon_0011892,uberon_0002082,uberon_0001007,uberon_0003951,uberon_0000165,uberon_0001802,uberon_0001801,uberon_0011932,uberon_0006003,uberon_0001434
mgi:1934029	usp8	ensmusg00000027363	uberon_0004716,uberon_0004535,uberon_0000948,uberon_0000922,uberon_0002107,uberon_0004647,uberon_0001280,uberon_0002423
mgi:1100518	smad7	ensmusg00000025880	uberon_0001456,uberon_0002405,uberon_0004535,uberon_0000033,uberon_0002094,uberon_0002390,uberon_0000016,uberon_0004716,uberon_0000014,uberon_0004493,uberon_0003115,uberon_0001264,uberon_0001083,uberon_0002511,uberon_0002062,uberon_0002416,uberon_0000922,uberon_0001007,uberon_0000948,uberon_0004784,uberon_0002087,uberon_0007811,uberon_0002082,uberon_0000383,uberon_0002370,uberon_0000006,uberon_0001630,uberon_0000990,uberon_0003121,uberon_0000165
mgi:99450	ifit1	ensmusg00000034459	uberon_0002405
mgi:99457	mc4r	ensmusg00000047259	uberon_0003427,uberon_0002405,uberon_0001474,uberon_0000468,uberon_0004535,uberon_0002390,uberon_0000178,uberon_0002107,uberon_0000990,uberon_0001434,uberon_0002423
mgi:99456	mc1r	ensmusg00000074037	uberon_0010166,uberon_0000033,uberon_0002405,uberon_0001459,uberon_0001691,uberon_0000026,uberon_0002390,uberon_0007812,uberon_0001037,uberon_0002105,uberon_0007811,uberon_0002416,uberon_0001690
mgi:99454	irs1	ensmusg00000055980	uberon_0000323,uberon_0002405,uberon_0001981,uberon_0004535,uberon_0001013,uberon_0002091,uberon_0000016,uberon_0004177,uberon_0001439,uberon_0006771,uberon_0006772,uberon_0001264,uberon_0000981,uberon_0002105,uberon_0002103,uberon_0002390,uberon_0000376,uberon_0003823,uberon_0001007,uberon_0000178,uberon_0007812,uberon_0002516,uberon_0000383,uberon_0004716,uberon_0000979,uberon_0004237,uberon_0002483,uberon_0002368,uberon_0000006,uberon_0001630,uberon_0001690,uberon_0001434
mgi:3043688	tg(sry)1rlb	not_found	uberon_0000990,uberon_0000468
mgi:1916987	ttl	ensmusg00000027394	uberon_0001869,uberon_0001893,uberon_0001890,uberon_0001887,uberon_0001004,uberon_0000956,uberon_0000955
mgi:3614270	tmgc64	not_found	uberon_0002105,uberon_0001690
mgi:2652379	tg(sftpc-mst1r)71mhw	not_found	uberon_0001004
mgi:1313286	eif2b3	ensmusg00000028683	uberon_0000922,uberon_0002390
mgi:98159	rps6	ensmusg00000028495	uberon_0001264,uberon_0000468,uberon_0001007,uberon_0000006,uberon_0000016,uberon_0002107,uberon_0004647,uberon_0001280,uberon_0002423
mgi:3510241	skmw8	not_found	uberon_0000383,uberon_0001385,uberon_0001386,uberon_0001134,uberon_0008777
mgi:1351317	podxl	ensmusg00000025608	uberon_0001230,uberon_0002299,uberon_0002113,uberon_0001982,uberon_0004802,uberon_0004535,uberon_0006524,uberon_0000955,uberon_0005751,uberon_0002048,uberon_0001229,uberon_0000178,uberon_0001225,uberon_0008874,uberon_0004086,uberon_0000922,uberon_0001004,uberon_0001285,uberon_0001008,uberon_0003697,uberon_0011862,uberon_0004033,uberon_0004032,uberon_0005396,uberon_0000309
mgi:1351314	slamf1	ensmusg00000015316	uberon_0002390,uberon_0002405
mgi:1351315	eloa	ensmusg00000028668	uberon_0002416,uberon_0004022,uberon_0000922,uberon_0000014,uberon_0001049,uberon_0004535,uberon_0000948,uberon_0004784,uberon_0002107,uberon_0000955,uberon_0002082,uberon_0004716,uberon_0002423
mgi:103979	t(7;19)145h	not_found	uberon_0000079,uberon_0000473,uberon_0000474,uberon_0004054,uberon_0000468,uberon_0005399
mgi:1914479	prpf18	ensmusg00000039449	uberon_0000922,uberon_0001049,uberon_0004716
mgi:5806091	tg(rho-arl3*q71l)#visu	not_found	uberon_0003951,uberon_0000019,uberon_0000012,uberon_0001802,uberon_0000966,uberon_0003902,uberon_0001787,uberon_0001789,uberon_0002104,uberon_0001016
mgi:2147030	catsperd	ensmusg00000040828	uberon_0000079,uberon_0000468
mgi:3055830	tg(serpina1-ighg1/il1rl1)423zbz	not_found	uberon_0002405,uberon_0004177,uberon_0002390
mgi:1914470	plekho1	ensmusg00000015745	uberon_0001474,uberon_0001434
mgi:3510244	skmw10	not_found	uberon_0000383,uberon_0001134,uberon_0001388,uberon_0008777
mgi:2442040	g3bp2	ensmusg00000029405	uberon_0001981
mgi:2151136	lrp1b	ensmusg00000049252	uberon_0000922
mgi:1197015	daxx	ensmusg00000002307	uberon_0000922,uberon_0004716,uberon_0000478,uberon_0002329,uberon_0005291,uberon_0001987,uberon_0001016
mgi:3511308	bmch3	not_found	uberon_0001474,uberon_0001434
mgi:4360271	tg(myh6-creb1*s133a)1jml	not_found	uberon_0000383,uberon_0004535,uberon_0002349,uberon_0001981,uberon_0001004,uberon_0004493,uberon_0000948,uberon_0000178,uberon_0002107,uberon_0002084,uberon_0002081,uberon_0001630,uberon_0002080,uberon_0002423
mgi:1197013	rasa3	ensmusg00000031453	uberon_0000474,uberon_0000014,uberon_0002405,uberon_0004535,uberon_0004716,uberon_0002390,uberon_0002106,uberon_0002416,uberon_0001981,uberon_0001250
mgi:1197012	aebp1	ensmusg00000020473	uberon_0004535,uberon_0000014,uberon_0001911,uberon_0002107,uberon_0001637,uberon_0008974,uberon_0002416,uberon_0000468,uberon_0001007,uberon_0007812,uberon_0001347,uberon_0003697,uberon_0000160,uberon_0000026,uberon_0000309,uberon_0006003,uberon_0002423
mgi:3511307	bmch2	not_found	uberon_0001474,uberon_0001434
mgi:3511306	bmch1	not_found	uberon_0001474,uberon_0001434
mgi:2681438	tg(arr2/pbsn-fgf8)3prb	not_found	uberon_0000079,uberon_0004054,uberon_0002367,uberon_0002365,uberon_0002405
mgi:2667156	ifne	ensmusg00000045364	uberon_0002416,uberon_0002405,uberon_0000014,uberon_0002390
mgi:1916658	dnajc17	ensmusg00000034278	uberon_0000922
mgi:3038234	nm3	not_found	uberon_0000383,uberon_0002105,uberon_0001016
mgi:4942282	tg(prnp-snca*a53t)25mkle	not_found	uberon_0000383,uberon_0000475,uberon_0002240,uberon_0001630,uberon_0001016
mgi:3799183	rgsc268	not_found	uberon_0001708,uberon_0005944,uberon_0011156,uberon_0001456,uberon_0001098,uberon_0000165,uberon_0003457,uberon_0003128,uberon_0000033,uberon_0007811,uberon_0001434
mgi:3793708	tg(h2-ea)16dim	not_found	uberon_0002390,uberon_0002405
mgi:1919107	slc17a9	ensmusg00000023393	uberon_0000019,uberon_0002416,uberon_0000014,uberon_0010133,uberon_0002369,uberon_0000468,uberon_0000178,uberon_0002104,uberon_0001016
mgi:1891916	plag1	ensmusg00000003282	uberon_0000079,uberon_0000019,uberon_0001711,uberon_0000922,uberon_0004716,uberon_0004054,uberon_0000998,uberon_0002104,uberon_0002367,uberon_0007615,uberon_0002365
mgi:3799188	rgsc269	not_found	uberon_0010162,uberon_0002544,uberon_0010166,uberon_0002470,uberon_0000014,uberon_0002416,uberon_0007812,uberon_0001037,uberon_0002101
mgi:2429770	nle1	ensmusg00000020692	uberon_0004013,uberon_0002390,uberon_0002405,uberon_0000922,uberon_0004716,uberon_0002370,uberon_0000160,uberon_0001007,uberon_0001277,uberon_0002106
mgi:96298	hyal1	ensmusg00000010051	uberon_0002405,uberon_0002418,uberon_0002048,uberon_0001004,uberon_0002107,uberon_0001434,uberon_0002423
mgi:96294	hy2	not_found	uberon_0000990,uberon_0000955,uberon_0000468,uberon_0001359,uberon_0003947
mgi:3530104	eae2b	not_found	uberon_0001016,uberon_0002405
mgi:96292	hxd	not_found	uberon_0003631,uberon_0002101,uberon_0002470
mgi:96293	hy1	not_found	uberon_0002298,uberon_0000956,uberon_0000955,uberon_0001359,uberon_0003544,uberon_0001890,uberon_0000033,uberon_0001891,uberon_0000315,uberon_0002289,uberon_0002028,uberon_0002285,uberon_0002286,uberon_0001893,uberon_0001894,uberon_0001895,uberon_0002336,uberon_0001869,uberon_0002037,uberon_0002360
mgi:1932200	tanidd2	not_found	uberon_0000178
mgi:108056	nfia	ensmusg00000028565	uberon_0000474,uberon_0002113,uberon_0001231,uberon_0000349,uberon_0000955,uberon_0001359,uberon_0003544,uberon_0000056,uberon_0009973,uberon_0001871,uberon_0001890,uberon_0000033,uberon_0002285,uberon_0001224,uberon_0002286,uberon_0002240,uberon_0000079,uberon_0004004,uberon_0002028,uberon_0002129,uberon_0001893,uberon_0001894,uberon_0002336,uberon_0001895,uberon_0000468,uberon_0001285,uberon_0000908,uberon_0002956,uberon_0007811,uberon_0001008,uberon_0001869,uberon_0002974,uberon_0002037,uberon_0002421
mgi:108055	neurod4	ensmusg00000048015	uberon_0004004,uberon_0008829,uberon_0002974,uberon_0002028,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0002037,uberon_0000955
mgi:3817659	rgsc1716	not_found	uberon_0004177,uberon_0002390,uberon_0002405
mgi:108052	bcl2l2	ensmusg00000089682	uberon_0004054,uberon_0000473,uberon_0000955,uberon_0000079,uberon_0002028,uberon_0010147,uberon_0004813,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0001343,uberon_0002979,uberon_0000998,uberon_0002037,uberon_0002365
mgi:108051	smad2	ensmusg00000024563	uberon_0001708,uberon_0002298,uberon_0002407,uberon_0011156,uberon_0001987,uberon_0003012,uberon_0002328,uberon_0000924,uberon_0004535,uberon_0000033,uberon_0001074,uberon_0000955,uberon_0002956,uberon_0001016,uberon_0008780,uberon_0006280,uberon_0004341,uberon_0004340,uberon_0000019,uberon_0002418,uberon_0000305,uberon_0004716,uberon_0000014,uberon_0004009,uberon_0004366,uberon_0008853,uberon_0001890,uberon_0009746,uberon_0009742,uberon_0000922,uberon_0002104,uberon_0004083,uberon_0000358,uberon_0005944,uberon_0003278,uberon_0004046,uberon_0000091,uberon_0002416,uberon_0002028,uberon_0001891,uberon_0001041,uberon_0002129,uberon_0001895,uberon_0000925,uberon_0001007,uberon_0000965,uberon_0000948,uberon_0003062,uberon_0004877,uberon_0007811,uberon_0004013,uberon_0001637,uberon_0000926,uberon_0004345,uberon_0004015,uberon_0002979,uberon_0001684,uberon_0001801,uberon_0010190,uberon_0003128,uberon_0003107,uberon_0001434,uberon_0002037,uberon_0004002,uberon_0004078,uberon_0003124,uberon_0003073
mgi:108050	ext2	ensmusg00000027198	uberon_0004013,uberon_0001474,uberon_0002418,uberon_0004716,uberon_0004341,uberon_0000926,uberon_0000922,uberon_0001434
mgi:108059	stx2	ensmusg00000029428	uberon_0001213,uberon_0000473,uberon_0002405,uberon_0001155,uberon_0000059,uberon_0002108,uberon_0002107,uberon_0010147,uberon_0000079,uberon_0000468,uberon_0001007,uberon_0001241,uberon_0001343,uberon_0001242,uberon_0004054,uberon_0000160,uberon_0000998,uberon_0001277,uberon_0002423
mgi:108058	adm	ensmusg00000030790	uberon_0000474,uberon_0002113,uberon_0002405,uberon_0002407,uberon_0002349,uberon_0001987,uberon_0001310,uberon_0004177,uberon_0004638,uberon_0003975,uberon_0004716,uberon_0010006,uberon_0000074,uberon_0008852,uberon_0002066,uberon_0004493,uberon_0002390,uberon_0002331,uberon_0000178,uberon_0001225,uberon_0001630,uberon_0004374,uberon_0008855,uberon_0010007,uberon_0002416,uberon_0000922,uberon_0002450,uberon_0002107,uberon_0001004,uberon_0000948,uberon_0004784,uberon_0001285,uberon_0002084,uberon_0001008,uberon_0000383,uberon_0001229,uberon_0000014,uberon_0003946,uberon_0004535,uberon_0001621,uberon_0000995,uberon_0002423
mgi:98328	sstr2	ensmusg00000047904	uberon_0000019,uberon_0003951,uberon_0000966,uberon_0001802,uberon_0000012,uberon_0001007,uberon_0004535,uberon_0001016,uberon_0002104
mgi:98329	sstr3	ensmusg00000044933	uberon_0000079,uberon_0000468
mgi:2685011	dchs1	ensmusg00000036862	uberon_0001231,uberon_0002113,uberon_0002347,uberon_0001130,uberon_0000084,uberon_0001232,uberon_0002295,uberon_0004535,uberon_0004451,uberon_0002135,uberon_0005996,uberon_0002091,uberon_0000975,uberon_0002499,uberon_0007811,uberon_0001690,uberon_0001285,uberon_0000012,uberon_0003461,uberon_0002048,uberon_0006937,uberon_0003252,uberon_0007151,uberon_0002081,uberon_0002227,uberon_0001049,uberon_0002414,uberon_0000922,uberon_0001007,uberon_0001004,uberon_0005944,uberon_0000948,uberon_0007812,uberon_0002085,uberon_0002105,uberon_0001008,uberon_0004716,uberon_0001846,uberon_0001844,uberon_0001849,uberon_0000160,uberon_0000026,uberon_0003457,uberon_0003128,uberon_0012449,uberon_0001434
mgi:1933277	gtf2a1	ensmusg00000020962	uberon_0000079,uberon_0005944,uberon_0002412,uberon_0000473,uberon_0002405,uberon_0004054,uberon_0000468,uberon_0005399,uberon_0002390,uberon_0001343,uberon_0001434
mgi:98326	sst	ensmusg00000004366	uberon_0001474,uberon_0000325,uberon_0001167,uberon_0001160,uberon_0001971,uberon_0000468,uberon_0001007,uberon_0001199,uberon_0001016,uberon_0000945,uberon_0001434
mgi:98327	sstr1	ensmusg00000035431	uberon_0002104,uberon_0003951,uberon_0000019,uberon_0000966,uberon_0000012,uberon_0001802,uberon_0001016
mgi:98324	smk	not_found	uberon_0000079,uberon_0000474,uberon_0010166,uberon_0000473,uberon_0002416,uberon_0003975,uberon_0004054,uberon_0012317,uberon_0001037,uberon_0000996,uberon_0005399
mgi:98325	smpd1	ensmusg00000037049	uberon_0002299,uberon_0002298,uberon_0002405,uberon_0000956,uberon_0006524,uberon_0000955,uberon_0001016,uberon_0000079,uberon_0005283,uberon_0002028,uberon_0002048,uberon_0002390,uberon_0002107,uberon_0002106,uberon_0004086,uberon_0008874,uberon_0001886,uberon_0001890,uberon_0001891,uberon_0001893,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0001004,uberon_0001869,uberon_0002979,uberon_0002037,uberon_0002423
mgi:2668899	ksc1	not_found	uberon_0000014,uberon_0001003,uberon_0002416
mgi:2682313	zfp335	ensmusg00000039834	uberon_0001869,uberon_0004177,uberon_0002405,uberon_0001890,uberon_0000922,uberon_0001893,uberon_0000956,uberon_0002390,uberon_0000955
mgi:95406	epi	not_found	uberon_0004177,uberon_0001988,uberon_0002405,uberon_0000017,uberon_0000468,uberon_0001263,uberon_0001007,uberon_0002390,uberon_0001264,uberon_0001013
