protein1 protein2 combined_score
acvr2b foxa2 0.364362855814
rhoaa src 0.515294117647
nog1 tgfbr2b 0.343365205013
actl6a fgf4 0.579638189825
myo5b zgc:86725 0.502941176471
akt3a rap1b 0.366470588235
ube4a zfand4 0.43
insrb ppm1nb 0.348823529412
ephb4a kras 0.518917865208
hdac1 mapk1 0.427226339602
hsp90aa1.2 pafah1b1a 0.776638251462
hdac6 pdgfrb 0.502093798577
egfra mapk12a 0.472352941176
egfra mapk12b 0.472352941176
epor jak2a 0.976470588235
actc1a atr 0.517669148995
igf1ra mapk12b 0.422352941176
igf1ra mapk12a 0.422352941176
hsp90aa1.2 rargb 0.372928406655
hsp90aa1.2 rarga 0.378679679145
mybl2b pitx1 0.354705882353
acaca gsk3b 0.509411764706
map2k5 ywhag1 0.388649153014
chd pax6a 0.341388069675
ddx27 pnpla6 0.358827311439
mapk13 si:dkey-263f15.2 0.351176470588
ctnnd1 rap1aa 0.454952525283
actc1a rras 0.380227512088
7955.ensdarp00000098657 polr2gl 0.586470588235
mapk13 zgc:110250 0.459411764706
gdf11 tp53 0.33816673431
cad fbl 0.800917895809
mcm7 psmb1 0.437999456391
fsta grem2b 0.363211364427
dicer1 smarca4a 0.494564289176
lrguk ppm1nb 0.382352941176
gli2a rhoab 0.337862722026
7955.ensdarp00000098657 pold1 0.537058823529
kif7 mapk3 0.41220855199
elk kcnk5b 0.36373536461
acta1b brd2b 0.384023311416
acta1b brd2a 0.395788017298
unm_t30867 unm_t31489 0.411764705882
insrb pax3a 0.335309624807
hhip lamc1 0.33563255394
tp53 vegfab 0.466732040416
paics tcp1 0.676914679831
kdrl skp1 0.392805942456
si:ch211-163m16.1 zgc:110289 0.529411764706
pi4kaa vdrb 0.353934627088
myb paics 0.612096759449
stat1b syk 0.345158179169
hsp90aa1.2 nos2a 0.369411764706
acta1b jak1 0.513680321634
acta1b jak3 0.462503851045
gli2b ppm1e 0.373088738369
chd4a smarca2 0.374117647059
mapk14b rhobtb1 0.351176470588
actc1b prkcbb 0.438785298525
gli2a pax3a 0.417370281187
aurkb csf1ra 0.373300186539
kita mapk1 0.406282005028
kita mapk3 0.470291269048
kita mapk9 0.413515079491
cct2 ephb4a 0.369147278106
cdk2 rb1 0.582352941176
kdrl yes1 0.33932736688
myb pax2a 0.480717644407
casp3a impdh2 0.411764705882
top2b wu:ft34d10 0.488823529412
myhz2 zgc:86709 0.474117647059
pafah1b1a rac1b 0.481597040596
pafah1b1a rac1a 0.518209127353
kdr pik3ca 0.571764705882
eftud2 mcm3 0.339714459762
erbb2 stat3 0.553885206533
gna13a mapk1 0.388823529412
gna13a mapk7 0.388823529412
gna13a mapk4 0.388823529412
aurka ehmt2 0.455570452511
aurkb mcm7 0.699521435543
aurkb mcm3 0.521337973511
cacna1ab kcnk5b 0.365209082536
ddx18 mybl2b 0.33985979081
mapk12a zgc:171516 0.467647058824
lhx2b smo 0.335038089894
bmp2a kras 0.344631521106
cct7 notch2 0.334559055622
grem2b hand2 0.548470742357
map3k3 tab1 0.405294117647
gsk3b stat3 0.456628865357
ehmt2 smad7 0.361192165387
acacb dhx8 0.397058823529
jak1 paics 0.459742398883
gsk3b skp1 0.792749124229
acta1a smarca4a 0.490588235294
hadhaa umps 0.445882352941
gna13b pikfyve 0.360588235294
rpl3 tcp1 0.655110538164
mapk11 rac3a 0.43
mapk11 rac3b 0.43
acta2 ctnnb1 0.376941740207
col11a2 erbb2 0.339442312362
dnajc3 zap70 0.395294117647
cpsf3 snrpb2 0.538823529412
rpl23a rps15 0.789981062933
egfra si:ch73-362f1.1 0.488823529412
pkn2 plk1 0.382839702152
atr map2k5 0.331942825298
aclya syk 0.337058823529
gna13b rhogb 0.562352941176
rhoj si:ch211-241j12.3 0.367058823529
egfra kita 0.377022964576
akt2 grb2a 0.412352941176
akt2 grb2b 0.437647058824
gnat2 rhov 0.347112460767
gnat2 rhof 0.344705882353
cpsf3 psmc6 0.441343903675
aurkb kif7 0.55013813106
aurkb kif6 0.507599484119
brd4 nfkb2 0.544117647059
bhlha9 unm_t30601 0.411764705882
brd4 ehmt2 0.438858703792
acta1b smarca4a 0.63022979395
dhx8 si:ch211-163m16.1 0.368823529412
polr2j snu13b 0.561176470588
fgfr1a rps27a 0.544705882353
ctnnb1 gdnfa 0.375873589119
mapk6 ralbb 0.421764705882
si:ch73-362f1.1 si:zfos-824d4.1 0.378823529412
mcm7 tcp1 0.560833647176
cct2 polr1a 0.406634173329
acvr1l tgfbr2b 0.410769797584
atr ptenb 0.460519432065
gart hadhab 0.357647058824
bmp4 szl 0.523167917003
bud31 prpf31 0.781118895804
pdp1 zap70 0.348823529412
bmp7a rb1 0.381584428097
mapk14b prkcg 0.363529411765
cct3 gart 0.586799944955
hspa8 myo5b 0.341805958477
mapk13 rem2 0.421764705882
notch1b pnpla6 0.364913485333
insrb mixl1 0.355818856008
akt2 jun 0.607981135997
actl6a chd 0.387548775052
ddx18 zgc:110388 0.56
bmpr1ab insb 0.411764705882
aldh8a1 cct3 0.331256183357
aldh8a1 cct2 0.344268886805
aldh8a1 cct7 0.37176423101
aldh8a1 cct5 0.338222948776
h9gxw8_danre ret 0.422941176471
bmp2b smad3a 0.642729218364
rhoh zgc:86709 0.367058823529
dvl2 egfra 0.563558323256
akt2 jak3 0.37559621473
gmps polr1a 0.509558930079
gmps polr1c 0.588020746219
hsp90aa1.1 pafah1b1b 0.404008392402
grb2a pdgfrb 0.568235294118
jak2a kdrl 0.33588115667
ctnnb1 polr2b 0.438619302677
hsp90ab1 vegfab 0.674057530212
fgfr2 rargb 0.339874579676
bag3 casp3a 0.380759939996
flt1 rap1b 0.396157077159
rac2 zgc:86709 0.444705882353
gli2b ihha 0.589796103837
hsp70l smad9 0.38435392631
hsp70l smad1 0.382268095307
hsp70l smad2 0.510129386853
hsp70l smad5 0.353032612486
furina myo16 0.331764705882
kras myo5b 0.474795511661
actn2b ctnnb2 0.416933529466
musk vegfaa 0.336428527084
musk vegfab 0.349843866529
chd4a junba 0.349411764706
ephb4a ppm1lb 0.348823529412
ephb4a ppm1la 0.348823529412
bmp7a rela 0.466914595255
bmpr1bb grem2b 0.348135057925
unm_m110 unm_t30867 0.411764705882
pdgfrb src 0.595715092597
fyna si:ch211-193e13.3 0.355882352941
ctnnb2 ret 0.388635237371
plk1 rb1 0.344419894091
actb2 dhx8 0.33
notch3 rps27a 0.336470588235
cdk5 kdrl 0.358632480519
ehmt1b smarca4a 0.552352941176
ccna2 pak2a 0.391722599159
ccnd1 pax6b 0.374536994351
pdgfrb tp53 0.427497878285
fgf10a ptf1a 0.348732596904
mybl2b paics 0.683545196111
rhoac tgfbr2b 0.471176470588
frem1a hmcn1 0.509406479922
gli3 notch3 0.334626396791
ralbb src 0.458272929344
pold1 polr2j 0.537058823529
pold1 polr2i 0.537647058824
pold1 polr2f 0.536470588235
pold1 polr2c 0.536470588235
ppm1aa ret 0.348823529412
pik3ca si:ch211-163m16.1 0.412941176471
bmp7a fgfr2 0.347098501255
atr egf 0.385148005472
gtf2b polr2b 0.555882352941
gtf2b polr2c 0.580588235294
gtf2b polr2d 0.575882352941
gtf2b polr2f 0.578823529412
gtf2b polr2i 0.575294117647
gtf2b polr2j 0.562941176471
fgf8a kras 0.531666004308
ctnnb1 lrguk 0.41
dvl2 insra 0.333788082075
sox10 tfap2a 0.524440313823
acta1a mapk12b 0.357647058824
musk si:ch211-149b19.3 0.348823529412
polr1a tcp1 0.453099849458
bms1 faub 0.535294117647
si:ch211-163m16.1 zgc:86725 0.381764705882
fgfr4 rel 0.341538139424
hsp90ab1 umps 0.365294117647
mtor rhoua 0.411231925796
unm_m658 unm_t30629 0.411764705882
cstf3 ncbp2 0.863818688007
unm_m361 unm_t30926 0.411764705882
kras supt5h 0.356133629002
ctnnb1 mapk1 0.339863279352
ctnnb1 mapk9 0.610516627865
rrm1 tcp1 0.412530035657
extl3 lhx2b 0.343626032404
akt2 gnb2l1 0.396318213714
ephb4a smarca2 0.334705882353
rac1l si:ch73-362f1.1 0.549411764706
mapk14a zgc:162985 0.411764705882
btk met 0.444099600076
kng1 wu:fb65b05 0.529411764706
dhx8 prpf31 0.725153041054
acacb ak9 0.387647058824
gnai3 rhof 0.344705882353
gnai3 rhoh 0.344705882353
gnai3 rhoj 0.344705882353
gnai3 rhov 0.344705882353
cct2 stn 0.37024581452
cct7 insra 0.337971319212
smad1 smarca4a 0.394793991788
ctnnb2 smo 0.449335517785
foxo3b plk1 0.592829355612
cdh23 pkp2 0.46173757647
7955.ensdarp00000062369 tnnc1a 0.458235294118
cdk5 rac1b 0.449130894097
cdk5 rac1a 0.484995872973
hadhaa hadhab 0.584705882353
gnaia rem2 0.387058823529
mapk1 rb1 0.533858817751
polr2d snrpb2 0.532941176471
bmp2b grem2b 0.648668631967
bmp7a pax6a 0.447275904359
actr1 gli3 0.332352941176
smarca5 smc4 0.644251713767
actc1b cdc42 0.456004006455
igf1rb ppm1db 0.348823529412
igf1rb ppm1da 0.348823529412
cdk1 mapk13 0.377647058824
cdk1 mapk11 0.380588235294
myo5b si:dkey-263f15.2 0.398235294118
cct2 furina 0.413404499202
nifk ruvbl1 0.597971894584
ddx18 dpydb 0.420588235294
ctnnb1 smad9 0.366290254403
ctnnb1 smad2 0.418560820238
ctnnb1 smad1 0.447291909056
ctnnb1 smad7 0.545386227447
ctnnb1 smad5 0.428748167013
pnpla6 prkacab 0.485882352941
pnpla6 prkacaa 0.485882352941
akt2 mysm1 0.375673333344
cdk5 notch2 0.465502642377
cdk5 notch3 0.44745012366
insrb smarca5 0.334815801286
insrb smarca2 0.346470588235
mcm3 wdr12 0.342577973936
grb2a igf1ra 0.555882352941
grb2a igf1rb 0.554705882353
akt2 mapk7 0.354705882353
akt2 mapk6 0.352352941176
akt2 mapk4 0.352941176471
akt2 mapk3 0.577746828839
akt2 mapk1 0.516990519917
akt2 mapk9 0.485824154335
pdp1 pptc7 0.367647058824
hspa8 wu:fi17d12 0.357647058824
aclya ehmt2 0.367647058824
rac3a rhoj 0.533529411765
rac3a rhoh 0.532941176471
rac3a rhof 0.532352941176
rac3a rhoq 0.533529411765
col11a2 loxa 0.362011334329
kdrl si:ch211-149b19.3 0.348823529412
cdk5 smarca2 0.421764705882
akt3 gnai2l 0.335294117647
cacna1ab dhx8 0.337313026771
bmp2a fgf10a 0.464096869506
bmp2a fgf10b 0.486486396693
ctnnd1 erbb2 0.364925637713
mapk12b ttn.1 0.44
pikfyve ralbb 0.458235294118
rpl7l1 zap70 0.370783332715
f1rbx7_danre zap70 0.348823529412
unm_m738 unm_t31148 0.373596797154
rpsa snu13b 0.64448987136
igf1rb sod2 0.356782252811
gnao1b ralbb 0.387058823529
dpydb impdh1a 0.412941176471
cdk1 kras 0.435351121366
akt3 hsp90ab1 0.545294117647
impdh1a lmo7b 0.349395780438
cdc42l ctnnd1 0.351764705882
jun lef1 0.402069939643
mapk1 mapk7 0.531176470588
mapk1 mapk3 0.773965493595
mapk1 mapk9 0.623769639705
lrit3 snrpb2 0.348823529412
cct7 rps3 0.385775815415
gli2b pnpla6 0.362198722642
mapk12b ralbb 0.460588235294
kras pkn2 0.648776476064
fbl hspa5 0.368747923882
fbl hspa9 0.468028228447
fbl hspa8 0.528817568388
prkcg si:ch73-266o15.4 0.363529411765
lrguk nos2b 0.410588235294
actb1 ttn.1 0.427058823529
polr1c snrpc 0.413747861982
dnajc3 si:ch73-97e20.2 0.474705882353
hhip ptch2 0.536887342586
ankrd52b lrguk 0.362941176471
ppm1lb si:ch211-163m16.1 0.440588235294
jun rhoab 0.426018737117
kif7 pola1 0.374417929486
acta1b pax2a 0.362567423307
unm_m180 unm_m361 0.411764705882
unm_m180 unm_m360 0.411764705882
hsp90aa1.1 top2b 0.477688457865
mapk3 prkacb 0.357058823529
egfra jupa 0.575719658127
flt4 syk 0.410273645246
ppm1g ret 0.48317743765
gnb2l1 zgc:110388 0.554705882353
cct5 psmc6 0.798615554018
impdh1a prpf31 0.575702364533
7955.ensdarp00000107775 smad3a 0.574705882353
acaca atr 0.439411764706
ddx18 gmps 0.515907622682
mapk4 myo16 0.374117647059
gsk3b hsp70l 0.446242933818
rac1a s1pr4 0.397751130954
mapk14b zgc:162985 0.405882352941
mapk7 prkar1aa 0.381176470588
ehmt2 sod2 0.33003517438
ext2 shha 0.564516398766
jak2a ppm1aa 0.348823529412
fgf4 foxa2 0.485446563185
aclya fyna 0.347647058824
ehmt1b pafah1b1b 0.451764705882
erbb2 pi4kaa 0.331613345164
ankrd52b zgc:171775 0.45
cdk2 pik3ca 0.34
met sdc2 0.343579754072
bmp2b wnt2ba 0.502479405715
mapk12b rac1b 0.43
mapk12b rac1a 0.571764705882
mapk12b rac1l 0.562941176471
fgf4 mapk1 0.637434788908
rela smarca2 0.381176470588
mapk9 szl 0.338755356854
cdc42l mapk15 0.351176470588
cdc42l mapk11 0.551764705882
cdc42l mapk13 0.554117647059
bmp4 mixl1 0.500783256183
cct7 rab11a 0.368865416884
acta1b brd3a 0.380493899651
paics ralbb 0.443991431933
prkacb zgc:162985 0.371176470588
ephb4a ppm1nb 0.348823529412
bag3 ube2ib 0.364894061313
mapk4 si:dkey-263f15.2 0.351176470588
nifk nop56 0.883954327544
nifk nop58 0.951053786685
hspa8 si:dkey-110j1.3 0.390588235294
dhx8 melk 0.405594184504
gart insra 0.377678307092
ihhb smo 0.570616420007
gata6 osr2 0.355247597501
7955.ensdarp00000062369 pik3cb 0.333529411765
7955.ensdarp00000062369 pik3ca 0.365294117647
rps14 stn 0.4434104997
actc1a zfand4 0.378823529412
egfra hrasb 0.578235294118
jak2a smarca4a 0.368083357332
kras spna2 0.334824128987
bag3 mapk8b 0.350759939996
mapk11 pkn2 0.37
btk gnat2 0.430247227386
ehmt1b mapk12b 0.381176470588
ehmt1b mapk12a 0.381176470588
smad2 tgfbr1b 0.573529411765
fgf8a src 0.347659131176
rhoaa si:ch73-362f1.1 0.407647058824
ctnna1 insb 0.411764705882
rhoab wu:fb65b05 0.554117647059
dnajc3 ephb4a 0.395294117647
cdc42 gnai2l 0.393529411765
acta2 hspa8 0.342299495999
acta2 hspa9 0.425181924393
acta2 hspa5 0.346518659724
actc1a si:dkey-263f15.2 0.367058823529
zgc:110289 zgc:112305 0.587647058824
actc1b pi4kaa 0.345745514159
tnnc1a zfand4 0.358823529412
wu:fb65b05 zap70 0.348823529412
ephb4a si:dkey-110j1.3 0.337058823529
gata6 stat3 0.426209106658
eftud2 zgc:171795 0.541764705882
chd smo 0.394466964105
gli2b wnt4a 0.54345012149
rpl7 snrpc 0.457078893741
epor flt1 0.341473187025
bmpr2a rgma 0.354512283452
myb snrpd1 0.472998754606
fgf4 tp53 0.355061402401
rpl5a supt5h 0.376107221999
gnat1 gnb1a 0.585294117647
gli1 prkacba 0.545882352941
akt2 pik3cb 0.57
akt2 pik3ca 0.575882352941
gnat2 mapk12a 0.397647058824
notch2 paics 0.387046912421
fgfr2 jupa 0.485052683695
dhx8 rrm1 0.561996164962
insb ptenb 0.350243576127
eif4a1a pkn2 0.447477263427
mybl2b rap1b 0.356332794911
atr cltca 0.374493346895
flt4 mapk9 0.333800668971
flt4 mapk3 0.409028880477
flt4 mapk1 0.39704562291
fyna pnpla7b 0.335294117647
unm_m738 unm_t30601 0.411764705882
foxo3b lmx1bb 0.43193093224
erbb2 jupa 0.648870085232
atr gata5 0.335714176842
atr gata6 0.354585946276
pax3a ptch2 0.382260184543
erbb2 fgfr2 0.449041438439
crk s1pr4 0.411764705882
aldh1l1 impdh1b 0.40128547297
kdr wu:fb65b05 0.565294117647
acvr2b acvrl1 0.622484376158
nop58 pola1 0.434577767019
gfra1a hrasb 0.529411764706
ctnna1 ctnnd2b 0.507696316762
appb notch2 0.357889681882
appb notch3 0.391695413001
fgf10b gsk3b 0.514112779472
tgfb3 wnt4a 0.336223472122
mapk7 ppm1e 0.405882352941
mapk7 ppm1f 0.405882352941
ankrd52b rac1b 0.423529411765
ddx18 hspa9 0.538855647799
erbb2 kdr 0.371506505605
egfra hsp90ab1 0.623363879279
ctnnb2 spna2 0.390876288516
fgfr1a rras 0.435010622824
bhlha9 unm_m719 0.411764705882
cpsf3 psmb1 0.511176470588
dhx8 gsk3b 0.380259953722
jun mapk11 0.572352941176
jun mapk13 0.557058823529
jun mapk15 0.347647058824
rps14 uba52 0.578823529412
acta1b atr 0.463287134066
ppm1g src 0.436256247203
ctnnb2 shha 0.344696174883
akt3 jupa 0.381176470588
hsp90ab1 si:ch211-241j12.3 0.404705882353
gata4 melk 0.337248648831
actl6a rhoua 0.376084449426
rhoae rhogb 0.531176470588
bmp2a rgmd 0.416234913693
bmp2a rgmb 0.427411384282
bmp2a rgma 0.427411384282
acaca pold1 0.350588235294
col1a1b col5a2a 0.548823529412
nos2b shank3b 0.335294117647
notch1b tcf7 0.422386464875
pwp2h rps28 0.648549761296
bmp7a ret 0.356347730607
bmp7a rel 0.392066070033
pikfyve ptenb 0.559411764706
acvr2b fgf8a 0.330496033477
insrb mapk12b 0.422352941176
foxo3b mapk8b 0.720899169495
pikfyve rac3b 0.39
pikfyve rac3a 0.39
pax6b tcf7 0.346189588641
fynb zap70 0.399411764706
impdh1b rap1aa 0.601176470588
cdc42l src 0.491764705882
hsp90ab1 ube2ib 0.428919815455
unm_m565 unm_t30867 0.411764705882
casp3a rb1 0.505373622918
casp3a snu13b 0.512352941176
rpsa zgc:110388 0.584117647059
actl6a aurkb 0.398337047912
actl6a aurka 0.353863845032
dkc1 wdr12 0.810998514659
hsp90aa1.2 si:dkey-4p15.3 0.578823529412
dkc1 top2b 0.613952307447
gnai1 prkcbb 0.355882352941
mysm1 tp53 0.451476310029
casp3a prkcg 0.635882352941
ctnnb2 fgf4 0.336257214128
nfkb2 s1pr4 0.411764705882
furina melk 0.369015962221
fgf10b hsp90aa1.2 0.454660868058
bmp4 fsta 0.597055666546
ankrd52b ruvbl1 0.454705882353
cct5 si:dkey-4p15.3 0.485294117647
nos2a prkacaa 0.333529411765
nos2a prkacab 0.333529411765
gmps polr2c 0.384705882353
gmps polr2b 0.598344385624
lrit3 ret 0.333529411765
hdac3 tp53 0.496851176149
paics si:dkey-110j1.3 0.390588235294
mapk1 zap70 0.384584189728
kdr si:ch211-193e13.3 0.348823529412
nos1 osr2 0.367673394479
rab11a stat3 0.388948511947
chd loxa 0.365011213522
actb1 cct3 0.33
myo16 rhogb 0.475882352941
fgf10a wnt3a 0.662629619561
frk ptena 0.382744642026
frk ptenb 0.412877125842
actl6a vdrb 0.454340104487
notch1b wnt2ba 0.419540071112
met mixl1 0.54165379291
gnaia rhogb 0.344705882353
actb1 hsp90ab1 0.432352941176
mapk15 pkn2 0.346470588235
atr foxa2 0.352938141181
akt3 zgc:171775 0.362352941176
rac1b tubg1 0.331627258645
bmpr2b tgfbr1a 0.402941176471
rps18 top2b 0.486670692883
myhz2 spna2 0.391078940631
foxa2 hdac1 0.36492529234
foxa2 hdac3 0.400447280173
mapk1 zgc:162985 0.420588235294
fyna nfkb2 0.334117647059
7955.ensdarp00000098657 zgc:110289 0.587647058824
bmp4 tbx4 0.488939992364
acvrl1 pkn2 0.442500035711
hrasb prkacb 0.374117647059
prkcbb rac2 0.650413595961
elp1 unm_b1037 0.411764705882
cdc42 ctnnb1 0.662248925729
cdc42 ctnnb2 0.406576258436
gnao1a map3k2 0.403529411765
gnao1a map3k3 0.403529411765
notch3 zap70 0.407346336385
notch1b rac1a 0.358177447546
dkc1 snu13b 0.63373993502
gsk3b lmx1bb 0.336629346557
eftud2 ncbp2 0.711708392471
akt2 wu:fb65b05 0.548823529412
unm_m738 unm_t30508 0.411764705882
acvrl1 kras 0.36947304643
eftud2 nhp2l1a 0.567647058824
isl2a olig2 0.391126921121
cct3 nifk 0.42306159963
acta2 vegfaa 0.463834206103
acta2 vegfab 0.347196854941
fgf10b gdf11 0.33943186466
ttn.1 zfand4 0.332941176471
gnai3 rhoua 0.358235294118
ctnna1 pak2a 0.554670983982
bmpr2a kdrl 0.393914458222
mapk7 mtor 0.382941176471
gna13b wu:fb65b05 0.545882352941
cltca tubg1 0.435284613047
bmp2a dhh 0.464705882353
mapk12a si:ch211-149b19.3 0.405882352941
ddx27 fbl 0.90177309546
gata4 junba 0.567864567754
gsk3b h9gxw8_danre 0.401176470588
mapk3 plcb3 0.374340785687
ccnd1 egf 0.486589201765
cdk5 smarca4a 0.724165255445
rpl5a wu:ft34d10 0.429411764706
nfkb2 si:ch211-163m16.1 0.408823529412
gata4 mysm1 0.36403991377
flt4 pptc7 0.348823529412
flt1 furina 0.362691699346
gna13b lgr4 0.408823529412
egfra ihhb 0.358380601369
acta2 rhoad 0.447647058824
acta2 rhoae 0.436470588235
acta2 rhoaa 0.457647058824
acta2 rhoab 0.514383252996
acta2 rhoac 0.445294117647
fgfr1a wu:fb65b05 0.559411764706
unm_m658 unm_m738 0.411764705882
rpl3 rps5 0.868627173409
rpl3 rpsa 0.940353154768
actb1 smarca2 0.503529411765
kras wnt4a 0.423977316451
ctnnb1 neurog1 0.393591772383
mapk6 mtor 0.362352941176
ddx27 paics 0.462512310862
mapk11 mapk13 0.530588235294
notch3 rel 0.461761735522
notch3 ret 0.368684540397
smad9 ube2ib 0.445663128589
pola1 smo 0.381535323448
jak1 rhoua 0.422610862341
gdnfa h9gxw8_danre 0.332352941176
gfra1a unm_b1037 0.411764705882
ccnb1 ube2ib 0.38594419687
rps3 zfand4 0.490588235294
osr2 rap1b 0.331673100413
actc1b pikfyve 0.389411764706
igf1ra lmx1bb 0.366547252446
cad kras 0.394753957438
mapk1 rhobtb2b 0.351176470588
ankrd52b rhoj 0.423529411765
ankrd52b rhoh 0.423529411765
ankrd52b rhof 0.423529411765
ankrd52b rhov 0.423529411765
gnat2 rhobtb1 0.354117647059
hrasb pik3cb 0.561176470588
skp1 tcf7 0.41723369219
pola1 ttn.1 0.352487293098
actc1a mysm1 0.573457795288
aldh1l1 polr3b 0.336396309796
rpl23a si:ch73-266o15.4 0.555294117647
fynb ppm1la 0.348823529412
fynb ppm1lb 0.348823529412
ralbb zgc:171775 0.421764705882
bmp2b msx1a 0.540441323671
gsk3b myb 0.403533802394
actr1 hsp90aa1.2 0.404705882353
epor sod2 0.411764705882
gli2b junba 0.383809233929
gnaia wu:fb65b05 0.503529411765
acta1b mapk7 0.373529411765
acta1b mapk6 0.362941176471
acta1b mapk4 0.362352941176
acta1b mapk3 0.652476269883
acta1b mapk1 0.511308312356
acvrl1 kita 0.341231814612
fgfr1a myb 0.384102272986
chd4a polr1c 0.330588235294
cpsf3 rps12 0.344081670753
ephb4a ralbb 0.53034087618
kdr ppm1na 0.355882352941
kdr ppm1nb 0.357647058824
ctnnd2b rhoaa 0.470588235294
ctnnd2b rhoad 0.470588235294
ctnnd2b rhoae 0.468823529412
hdac1 si:zfos-979f1.2 0.472941176471
akt2 rem2 0.641685446031
acvr1ba bmp2a 0.524464906735
acvr1ba bmp2b 0.525397847795
bhlha9 unm_m360 0.411764705882
bmp2b fgf4 0.507642629346
fosl2 insrb 0.41546237314
fosl2 insra 0.338344808963
cdk1 hspa9 0.385334050825
cdk1 hspa8 0.432431744101
cdk1 hspa5 0.402607569403
tubg1 zap70 0.519459559617
fynb si:ch73-362f1.1 0.431176470588
prkacba zgc:110250 0.374117647059
actc1b nfkb2 0.400064421272
unm_m360 unm_m658 0.411764705882
hsp90aa1.1 hsp90aa1.2 0.6171587592
hsp90aa1.2 prkacaa 0.447647058824
hsp90aa1.2 prkacab 0.447647058824
paics pola1 0.614030848582
dan unm_m738 0.411764705882
hspa9 smad1 0.343510980682
chd4a jun 0.358823529412
cpsf3 polr2i 0.531176470588
cpsf3 polr2j 0.534705882353
cpsf3 polr2f 0.537647058824
cpsf3 polr2c 0.535882352941
rras src 0.425448059608
mybl2b rpa1 0.562423560242
si:ch73-97e20.2 si:dkey-110j1.3 0.38
ctnnb1 pitx1 0.344705882353
si:ch211-243j20.2 smarca2 0.397058823529
csf1ra f1rbx7_danre 0.368823529412
unm_m565 unm_m658 0.411764705882
rpl7 tp53 0.337286084433
ralbb si:ch211-272n13.7 0.331176470588
lgr4 mapk7 0.39
rhoab si:ch211-163m16.1 0.446470588235
rhoab ttn.1 0.567852079449
insrb zgc:110250 0.373529411765
hdac1 pcna 0.399411764706
cct5 psmb1 0.633484728274
acta1a myo16 0.452352941176
mapk12a zgc:162985 0.405882352941
fgfr2 rras 0.357529983929
gata5 smarca2 0.344117647059
ccnd1 gli2b 0.691692578248
ehmt1b src 0.367058823529
flt4 notch3 0.624977741985
flt4 notch2 0.549259230589
acta2 actl6a 0.519112313574
eif4a1a polr2b 0.363828404574
gnav1 rac3a 0.36
rpl7l1 rps11 0.812714504232
rpl7l1 rps18 0.843041340168
gnb2l1 ret 0.373508294745
cdc42 cdk5 0.667498893087
egf pkn2 0.448368617359
cct3 gmps 0.682432653945
cct5 rps18 0.524434790223
cct5 rps11 0.503911608117
cct5 rps15 0.527949084821
cct5 rps14 0.459222446998
cdk5 pnpla6 0.486613345935
grb2a shank3b 0.358235294118
gli2a gnao1a 0.358235294118
jun th 0.425502029445
chd sox10 0.400192431535
nop56 polr2gl 0.372182596786
ralbb rhobtb2b 0.397058823529
cx43 kdrl 0.356654721517
fen1 rpa1 0.833038280927
foxo3a yes1 0.331540134945
bag3 bmp2b 0.347421879215
egf jak2a 0.360241427026
appb egf 0.593934897725
dicer1 pcna 0.385294117647
rac2 ralbb 0.383958922591
eftud2 mrps6 0.333714464692
adora2b myb 0.357122052936
gnai2l plcb3 0.572941176471
gnai2l kras 0.551764705882
cad ephb4a 0.59139685056
brd3a epor 0.582941176471
7955.ensdarp00000062369 cltca 0.339411764706
lrguk ppm1la 0.382941176471
gnai1 zgc:171516 0.344705882353
brd4 jupa 0.336272495354
bmp4 evx1 0.402358792105
cdk2 rps27a 0.551764705882
csf1ra hsp90ab1 0.516543085134
gnaia mapk14b 0.396470588235
cib2 nos2a 0.512352941176
cib2 nos2b 0.512352941176
hhip lama5 0.391881703594
rhobtb1 si:ch211-241j12.3 0.367058823529
flt1 lrit3 0.333529411765
appb kng1 0.60161965655
ptch2 wnt3a 0.529265304736
ctnnb1 rap1b 0.45761393623
ak9 si:dkey-110j1.3 0.382352941176
dan unm_m110 0.411764705882
mapk14b rap1b 0.440588235294
