protein1 protein2 combined_score
smad2 smo 0.364707180071
foxj3 sirt1 0.315416716115
foxj3 nfatc3 0.310286956064
foxj3 rps6kb1 0.354431463855
hic1 sirt1 0.525842214753
hic1 hras 0.32880529451
hic1 ptch1 0.307340738975
hic1 ripk4 0.420694500743
hic1 prkg2 0.32830746288
hic1 smarca4 0.378178335308
esr1 esr2 0.665454945776
esr2 lep 0.426367777368
esr2 psen1 0.3256442271
esr2 itgb1 0.304041619645
esr2 tnfsf11 0.306458936114
bmp4 esr2 0.308754854119
esr2 gja1 0.315504606294
esr2 runx2 0.360517230323
esr2 runx3 0.31422832212
esr2 pten 0.415672664909
esr2 il6 0.398167459634
esr2 il4 0.347026643501
esr2 myc 0.476927162865
atp7a esr2 0.337014432268
esr2 gnas 0.495077418241
csf1 esr2 0.322669685425
esr2 src 0.563834421077
esr2 ppargc1a 0.401007815666
esr2 sirt1 0.348544352855
esr2 spp1 0.320528009839
esr2 hras 0.404686026546
esr2 igf2 0.319792315185
esr2 met 0.301536330356
esr2 lef1 0.312749072856
casp3 esr2 0.417248316497
esr2 mmp9 0.32870707661
esr2 fst 0.32469019969
esr2 tnf 0.425348481913
esr2 thra 0.340660218816
esr2 vegfa 0.395181009696
esr2 igf1 0.482281563266
esr2 nos3 0.553390819743
esr2 tgfb1 0.355914089379
esr2 tgfb2 0.321010089684
esr2 kras 0.460974024135
esr2 ret 0.314482556222
esr2 pgr 0.3474024503
ctnnb1 esr2 0.397508243251
esr2 inhba 0.342497531589
esr2 gper1 0.447773004536
esr2 sod1 0.331541590535
chd7 esr2 0.424373612051
egr1 esr2 0.368789185649
esr2 fshr 0.402030137525
cyp27b1 esr2 0.328990445882
esr2 lepr 0.44980955854
esr2 smad3 0.327088221331
esr2 fgfr2 0.326722198501
esr2 fgfr1 0.307501874875
esr2 mapk14 0.489313189356
apc esr2 0.303089226193
esr2 smarca4 0.455324606944
esr2 mtor 0.302083896552
esr2 smad4 0.334883068968
drd2 esr2 0.306779972434
esr1 lep 0.617980839931
esr1 psen1 0.426203875159
esr1 grip1 0.489875717564
esr1 itgb1 0.342617612671
esr1 tnfsf11 0.405694941437
bmp7 esr1 0.319338175814
bmp4 esr1 0.370022891245
bmp2 esr1 0.436462528644
chuk esr1 0.459288955607
esr1 lmna 0.32537304279
esr1 gja1 0.370358942324
esr1 runx2 0.416601069576
esr1 runx3 0.331173839448
esr1 pten 0.557130277338
esr1 il6 0.526531174093
esr1 il4 0.493612092931
esr1 wnt1 0.357176326296
esr1 wnt4 0.400283873191
epo esr1 0.313357237375
esr1 myc 0.603544076286
col1a2 esr1 0.420039910405
col1a1 esr1 0.430741117676
esr1 sp3 0.32219426273
esr1 ghr 0.430510896917
atp7a esr1 0.431707039462
esr1 nog 0.304641309781
esr1 gnas 0.491638362807
esr1 fosl1 0.467598842922
csf1 esr1 0.422356521916
esr1 src 0.608428535324
esr1 ppargc1a 0.380640413617
esr1 sirt1 0.46015177516
esr1 spp1 0.362276755122
adam17 esr1 0.308725032044
bmpr1a esr1 0.321771337223
bmpr1b esr1 0.311480179313
esr1 trp63 0.311132604736
esr1 hras 0.504753568528
esr1 gli2 0.322104702033
esr1 stat1 0.403524695295
esr1 igf2 0.4187616758
esr1 ptch1 0.312171885313
esr1 met 0.378426507738
esr1 wnt7a 0.475833286598
col2a1 esr1 0.300050149484
esr1 mmp14 0.325697791921
esr1 lef1 0.499412220024
esr1 wnt5a 0.311829344434
casp3 esr1 0.463765881303
esr1 fgf10 0.348057658951
esr1 mmp9 0.423144191779
esr1 mmp2 0.328263301804
esr1 fst 0.376770806738
esr1 tnf 0.582095115353
esr1 thra 0.314122877573
esr1 vegfa 0.499354550959
axin1 esr1 0.434348248571
dicer1 esr1 0.381045296081
esr1 pth 0.348284076955
esr1 igfbp3 0.363089320808
esr1 igf1 0.560904741921
esr1 nos3 0.645258086493
esr1 mstn 0.304818246647
esr1 tnfrsf11b 0.327778212479
esr1 tgfb1 0.416433228387
esr1 ptpn11 0.321075236838
esr1 tgfb2 0.341306767383
esr1 kras 0.535286506792
esr1 notch2 0.362973531407
cd44 esr1 0.405310920112
esr1 mef2c 0.320803124644
esr1 npy1r 0.429655012827
esr1 pthlh 0.38178238565
esr1 ret 0.360333149245
esr1 pgr 0.561014841889
esr1 thbs1 0.303199330244
esr1 timp1 0.361054136525
eif2ak3 esr1 0.31066154163
ctnnb1 esr1 0.545897599218
esr1 inhba 0.550914143879
esr1 foxc2 0.300537066267
esr1 foxc1 0.31772977521
esr1 gper1 0.443529968273
esr1 sod2 0.306233953498
esr1 sod1 0.457527747437
cdkn2a esr1 0.347302161252
chd2 esr1 0.314941199417
chd7 esr1 0.418461786764
egr2 esr1 0.30298732148
egr1 esr1 0.479229228289
ctgf esr1 0.319901047737
esr1 prrx1 0.306693405756
esr1 fshr 0.483914379294
cyp27b1 esr1 0.418133797546
esr1 ggt1 0.406792332597
esr1 pax8 0.330791139104
esr1 lepr 0.592379419188
esr1 rps6kb1 0.410331862748
esr1 socs2 0.361214439757
esr1 smad3 0.503552029419
esr1 fgfr2 0.38527804141
esr1 fgfr1 0.353194147459
esr1 mapk14 0.534032613108
esr1 pdgfra 0.357845511695
apc esr1 0.335509613887
esr1 twist1 0.33525972222
esr1 zbtb16 0.331544852937
esr1 smarca4 0.432432368489
esr1 mtor 0.472779455153
esr1 smad4 0.542910552001
esr1 smad2 0.430117447657
drd2 esr1 0.360482819402
esr1 junb 0.317544589368
lep plin1 0.363068690579
agpat2 plin1 0.312705154045
plin1 prkg2 0.468828766273
lepr plin1 0.360523221124
del(2hoxd8-hoxd10)15ddu del(2hoxd9-hoxd10)14ddu 0.367322744567
del(2hoxd10)13ddu del(2hoxd8-hoxd10)15ddu 0.367322744567
del(2hoxd1-hoxd13)12ddu del(2hoxd8-hoxd10)15ddu 0.367322744567
agrn chrng 0.455066241257
agrn rac1 0.322611544474
agrn fkrp 0.309766007233
agrn itgb1 0.401558034844
agrn src 0.391075601567
agrn sspn 0.328284692204
agrn hs6st1 0.5518077664
agrn bgn 0.533635676417
agrn hras 0.377223195828
agrn lrp4 0.487592421971
agrn kras 0.366421575897
agrn dcn 0.553013875742
agrn glce 0.552371095787
agrn hspg2 0.531257728885
agrn hpse 0.555319922862
agrn dmd 0.51889091358
il15 sell 0.445167262628
il15 lep 0.448103404357
il15 traf6 0.302333452357
il15 tnfsf11 0.437745709466
il15 il6 0.54770691984
il15 il7 0.561031014153
il15 il4 0.589882156797
epo il15 0.360122088178
il15 myc 0.471352213819
ghr il15 0.594780421208
atp7a il15 0.308753323677
csf1 il15 0.366716648217
il15 src 0.31465337615
il15 stat1 0.517075306816
il15 il6st 0.533597724484
casp3 il15 0.303572612002
il15 mmp9 0.315052735557
il15 tnf 0.532256991122
il15 vegfa 0.324494160164
il15 tgfb1 0.353302532073
il15 tgfb2 0.363464050933
il15 kras 0.336450703372
cd44 il15 0.493086151876
il15 lepr 0.588333615981
il15 socs2 0.409967517705
il15 mapk14 0.344014504279
il15 lta 0.358339255425
il15 mtor 0.336058439425
cxxc5 phospho1 0.330955625154
cxxc5 fam46a 0.303644430966
cxxc5 iqce 0.316216682936
meox2 pax8 0.402128749078
fmgty2 fmgty3 0.338232407859
fmgty1 fmgty3 0.308159599922
fmgty3 fmgty6 0.338232407859
fmgty3 fmgty5 0.338232407859
fmgty3 fmgty4 0.338232407859
fmgty3 fmgty9 0.308159599922
fmgty3 fmgty8 0.338232407859
cnn1 fmgty3 0.308264431636
fmgty3 m5.37.5djba 0.305231321716
fmgty3 stxbp5l 0.305231321716
fmgty3 m6.5.5djba 0.305231321716
ascc3 fmgty3 0.305231321716
fmgty12 fmgty3 0.338232407859
epyc fmgty3 0.307524521326
fmgty3 lmblgq3 0.311492848343
fmgty3 lmblgq1 0.311492848343
fmgty3 lmblgq6 0.311492848343
fmgty3 lmblgq4 0.315478565826
fmgty3 lmblgq5 0.318300281204
fmgty3 gpr87 0.310719206244
fmgty3 med25 0.305231321716
fmgty3 tba 0.309098168243
fmgty3 rgsc216 0.328809226594
fmgty13 fmgty3 0.338232407859
fmgty11 fmgty3 0.338232407859
fmgty10 fmgty3 0.338232407859
fmgty14 fmgty3 0.338232407859
fmgty3 pstc6 0.338232407859
fmgty3 mskt6 0.309696162973
fmgty3 mskt7 0.309696162973
fmgty3 mskt3 0.309696162973
fmgty3 mskt1 0.309696162973
fmgty3 mskt8 0.338232407859
fmgty3 mskt9 0.338232407859
fmgty3 prpsap2 0.305231321716
fmgty3 thbs3 0.309108760047
fcsa6 fmgty3 0.338232407859
fcsa7 fmgty3 0.338232407859
fcsa4 fmgty3 0.338232407859
fcsa5 fmgty3 0.338232407859
fcsa2 fmgty3 0.338232407859
fcsa3 fmgty3 0.338232407859
fcsa1 fmgty3 0.338232407859
fmgty3 twl 0.301695938741
fmgty3 fmgty7 0.338232407859
fmgty3 m14104asr 0.309696162973
feml1 fmgty3 0.338232407859
feml3 fmgty3 0.309108760047
feml2 fmgty3 0.309108760047
feml4 fmgty3 0.338232407859
chpf fmgty3 0.334014819725
fmgty1 fmgty2 0.308159599922
fmgty2 fmgty6 0.338232407859
fmgty2 fmgty5 0.338232407859
fmgty2 fmgty4 0.338232407859
fmgty2 fmgty9 0.308159599922
fmgty2 fmgty8 0.338232407859
cnn1 fmgty2 0.308264431636
fmgty2 m5.37.5djba 0.305231321716
fmgty2 stxbp5l 0.305231321716
fmgty2 m6.5.5djba 0.305231321716
ascc3 fmgty2 0.305231321716
fmgty12 fmgty2 0.338232407859
epyc fmgty2 0.307524521326
fmgty2 lmblgq3 0.311492848343
fmgty2 lmblgq1 0.311492848343
fmgty2 lmblgq6 0.311492848343
fmgty2 lmblgq4 0.315478565826
fmgty2 lmblgq5 0.318300281204
fmgty2 gpr87 0.310719206244
fmgty2 med25 0.305231321716
fmgty2 tba 0.309098168243
fmgty2 rgsc216 0.328809226594
fmgty13 fmgty2 0.338232407859
fmgty11 fmgty2 0.338232407859
fmgty10 fmgty2 0.338232407859
fmgty14 fmgty2 0.338232407859
fmgty2 pstc6 0.338232407859
fmgty2 mskt6 0.309696162973
fmgty2 mskt7 0.309696162973
fmgty2 mskt3 0.309696162973
fmgty2 mskt1 0.309696162973
fmgty2 mskt8 0.338232407859
fmgty2 mskt9 0.338232407859
fmgty2 prpsap2 0.305231321716
fmgty2 thbs3 0.309108760047
fcsa6 fmgty2 0.338232407859
fcsa7 fmgty2 0.338232407859
fcsa4 fmgty2 0.338232407859
fcsa5 fmgty2 0.338232407859
fcsa2 fmgty2 0.338232407859
fcsa3 fmgty2 0.338232407859
fcsa1 fmgty2 0.338232407859
fmgty2 twl 0.301695938741
fmgty2 fmgty7 0.338232407859
fmgty2 m14104asr 0.309696162973
feml1 fmgty2 0.338232407859
feml3 fmgty2 0.309108760047
feml2 fmgty2 0.309108760047
feml4 fmgty2 0.338232407859
chpf fmgty2 0.334014819725
fmgty1 fmgty6 0.308159599922
fmgty1 fmgty5 0.308159599922
fmgty1 fmgty4 0.308159599922
fmgty1 fmgty9 0.350231587916
fmgty1 fmgty8 0.308159599922
cnn1 fmgty1 0.324554317137
fmgty1 prkd3 0.315025126811
fmgty1 fmgty12 0.308159599922
fmgty1 rgsc216 0.305853676164
fmgty1 fmgty13 0.308159599922
fmgty1 fmgty11 0.308159599922
fmgty1 fmgty10 0.308159599922
fmgty1 fmgty14 0.308159599922
fmgty1 tg(sp7-tta,teto-egfp/cre)1amc 0.324125295676
fmgty1 pstc6 0.308159599922
fmgty1 mskt8 0.308159599922
fmgty1 mskt9 0.308159599922
fcsa6 fmgty1 0.308159599922
fcsa7 fmgty1 0.308159599922
fcsa4 fmgty1 0.308159599922
fcsa5 fmgty1 0.308159599922
fcsa2 fmgty1 0.308159599922
fcsa3 fmgty1 0.308159599922
fcsa1 fmgty1 0.308159599922
cst10 fmgty1 0.313045937461
fmgty1 itga10 0.313594661702
fmgty1 fmgty7 0.308159599922
feml1 fmgty1 0.308159599922
feml4 fmgty1 0.308159599922
chpf fmgty1 0.308893027483
fmgty5 fmgty6 0.338232407859
fmgty4 fmgty6 0.338232407859
fmgty6 fmgty9 0.308159599922
fmgty6 fmgty8 0.338232407859
cnn1 fmgty6 0.308264431636
fmgty6 m5.37.5djba 0.305231321716
fmgty6 stxbp5l 0.305231321716
fmgty6 m6.5.5djba 0.305231321716
ascc3 fmgty6 0.305231321716
fmgty12 fmgty6 0.338232407859
epyc fmgty6 0.307524521326
fmgty6 lmblgq3 0.311492848343
fmgty6 lmblgq1 0.311492848343
fmgty6 lmblgq6 0.311492848343
fmgty6 lmblgq4 0.315478565826
fmgty6 lmblgq5 0.318300281204
fmgty6 gpr87 0.310719206244
fmgty6 med25 0.305231321716
fmgty6 tba 0.309098168243
fmgty6 rgsc216 0.328809226594
fmgty13 fmgty6 0.338232407859
fmgty11 fmgty6 0.338232407859
fmgty10 fmgty6 0.338232407859
fmgty14 fmgty6 0.338232407859
fmgty6 pstc6 0.338232407859
fmgty6 mskt6 0.309696162973
fmgty6 mskt7 0.309696162973
fmgty6 mskt3 0.309696162973
fmgty6 mskt1 0.309696162973
fmgty6 mskt8 0.338232407859
fmgty6 mskt9 0.338232407859
fmgty6 prpsap2 0.305231321716
fmgty6 thbs3 0.309108760047
fcsa6 fmgty6 0.338232407859
fcsa7 fmgty6 0.338232407859
fcsa4 fmgty6 0.338232407859
fcsa5 fmgty6 0.338232407859
fcsa2 fmgty6 0.338232407859
fcsa3 fmgty6 0.338232407859
fcsa1 fmgty6 0.338232407859
fmgty6 twl 0.301695938741
fmgty6 fmgty7 0.338232407859
fmgty6 m14104asr 0.309696162973
feml1 fmgty6 0.338232407859
feml3 fmgty6 0.309108760047
feml2 fmgty6 0.309108760047
feml4 fmgty6 0.338232407859
chpf fmgty6 0.334014819725
fmgty4 fmgty5 0.338232407859
fmgty5 fmgty9 0.308159599922
fmgty5 fmgty8 0.338232407859
cnn1 fmgty5 0.308264431636
fmgty5 m5.37.5djba 0.305231321716
fmgty5 stxbp5l 0.305231321716
fmgty5 m6.5.5djba 0.305231321716
ascc3 fmgty5 0.305231321716
fmgty12 fmgty5 0.338232407859
epyc fmgty5 0.307524521326
fmgty5 lmblgq3 0.311492848343
fmgty5 lmblgq1 0.311492848343
fmgty5 lmblgq6 0.311492848343
fmgty5 lmblgq4 0.315478565826
fmgty5 lmblgq5 0.318300281204
fmgty5 gpr87 0.310719206244
fmgty5 med25 0.305231321716
fmgty5 tba 0.309098168243
fmgty5 rgsc216 0.328809226594
fmgty13 fmgty5 0.338232407859
fmgty11 fmgty5 0.338232407859
fmgty10 fmgty5 0.338232407859
fmgty14 fmgty5 0.338232407859
fmgty5 pstc6 0.338232407859
fmgty5 mskt6 0.309696162973
fmgty5 mskt7 0.309696162973
fmgty5 mskt3 0.309696162973
fmgty5 mskt1 0.309696162973
fmgty5 mskt8 0.338232407859
fmgty5 mskt9 0.338232407859
fmgty5 prpsap2 0.305231321716
fmgty5 thbs3 0.309108760047
fcsa6 fmgty5 0.338232407859
fcsa7 fmgty5 0.338232407859
fcsa4 fmgty5 0.338232407859
fcsa5 fmgty5 0.338232407859
fcsa2 fmgty5 0.338232407859
fcsa3 fmgty5 0.338232407859
fcsa1 fmgty5 0.338232407859
fmgty5 twl 0.301695938741
fmgty5 fmgty7 0.338232407859
fmgty5 m14104asr 0.309696162973
feml1 fmgty5 0.338232407859
feml3 fmgty5 0.309108760047
feml2 fmgty5 0.309108760047
feml4 fmgty5 0.338232407859
chpf fmgty5 0.334014819725
fmgty4 fmgty9 0.308159599922
fmgty4 fmgty8 0.338232407859
cnn1 fmgty4 0.308264431636
fmgty4 m5.37.5djba 0.305231321716
fmgty4 stxbp5l 0.305231321716
fmgty4 m6.5.5djba 0.305231321716
ascc3 fmgty4 0.305231321716
fmgty12 fmgty4 0.338232407859
epyc fmgty4 0.307524521326
fmgty4 lmblgq3 0.311492848343
fmgty4 lmblgq1 0.311492848343
fmgty4 lmblgq6 0.311492848343
fmgty4 lmblgq4 0.315478565826
fmgty4 lmblgq5 0.318300281204
fmgty4 gpr87 0.310719206244
fmgty4 med25 0.305231321716
fmgty4 tba 0.309098168243
fmgty4 rgsc216 0.328809226594
fmgty13 fmgty4 0.338232407859
fmgty11 fmgty4 0.338232407859
fmgty10 fmgty4 0.338232407859
fmgty14 fmgty4 0.338232407859
fmgty4 pstc6 0.338232407859
fmgty4 mskt6 0.309696162973
fmgty4 mskt7 0.309696162973
fmgty4 mskt3 0.309696162973
fmgty4 mskt1 0.309696162973
fmgty4 mskt8 0.338232407859
fmgty4 mskt9 0.338232407859
fmgty4 prpsap2 0.305231321716
fmgty4 thbs3 0.309108760047
fcsa6 fmgty4 0.338232407859
fcsa7 fmgty4 0.338232407859
fcsa4 fmgty4 0.338232407859
fcsa5 fmgty4 0.338232407859
fcsa2 fmgty4 0.338232407859
fcsa3 fmgty4 0.338232407859
fcsa1 fmgty4 0.338232407859
fmgty4 twl 0.301695938741
fmgty4 fmgty7 0.338232407859
fmgty4 m14104asr 0.309696162973
feml1 fmgty4 0.338232407859
feml3 fmgty4 0.309108760047
feml2 fmgty4 0.309108760047
feml4 fmgty4 0.338232407859
chpf fmgty4 0.334014819725
fmgty8 fmgty9 0.308159599922
cnn1 fmgty9 0.324554317137
fmgty9 prkd3 0.315025126811
fmgty12 fmgty9 0.308159599922
fmgty9 rgsc216 0.305853676164
fmgty13 fmgty9 0.308159599922
fmgty11 fmgty9 0.308159599922
fmgty10 fmgty9 0.308159599922
fmgty14 fmgty9 0.308159599922
fmgty9 tg(sp7-tta,teto-egfp/cre)1amc 0.324125295676
fmgty9 pstc6 0.308159599922
fmgty9 mskt8 0.308159599922
fmgty9 mskt9 0.308159599922
fcsa6 fmgty9 0.308159599922
fcsa7 fmgty9 0.308159599922
fcsa4 fmgty9 0.308159599922
fcsa5 fmgty9 0.308159599922
fcsa2 fmgty9 0.308159599922
fcsa3 fmgty9 0.308159599922
fcsa1 fmgty9 0.308159599922
cst10 fmgty9 0.313045937461
fmgty9 itga10 0.313594661702
fmgty7 fmgty9 0.308159599922
feml1 fmgty9 0.308159599922
feml4 fmgty9 0.308159599922
chpf fmgty9 0.308893027483
cnn1 fmgty8 0.308264431636
fmgty8 m5.37.5djba 0.305231321716
fmgty8 stxbp5l 0.305231321716
fmgty8 m6.5.5djba 0.305231321716
ascc3 fmgty8 0.305231321716
fmgty12 fmgty8 0.338232407859
epyc fmgty8 0.307524521326
fmgty8 lmblgq3 0.311492848343
fmgty8 lmblgq1 0.311492848343
fmgty8 lmblgq6 0.311492848343
fmgty8 lmblgq4 0.315478565826
fmgty8 lmblgq5 0.318300281204
fmgty8 gpr87 0.310719206244
fmgty8 med25 0.305231321716
fmgty8 tba 0.309098168243
fmgty8 rgsc216 0.328809226594
fmgty13 fmgty8 0.338232407859
fmgty11 fmgty8 0.338232407859
fmgty10 fmgty8 0.338232407859
fmgty14 fmgty8 0.338232407859
fmgty8 pstc6 0.338232407859
fmgty8 mskt6 0.309696162973
fmgty8 mskt7 0.309696162973
fmgty8 mskt3 0.309696162973
fmgty8 mskt1 0.309696162973
fmgty8 mskt8 0.338232407859
fmgty8 mskt9 0.338232407859
fmgty8 prpsap2 0.305231321716
fmgty8 thbs3 0.309108760047
fcsa6 fmgty8 0.338232407859
fcsa7 fmgty8 0.338232407859
fcsa4 fmgty8 0.338232407859
fcsa5 fmgty8 0.338232407859
fcsa2 fmgty8 0.338232407859
fcsa3 fmgty8 0.338232407859
fcsa1 fmgty8 0.338232407859
fmgty8 twl 0.301695938741
fmgty7 fmgty8 0.338232407859
fmgty8 m14104asr 0.309696162973
feml1 fmgty8 0.338232407859
feml3 fmgty8 0.309108760047
feml2 fmgty8 0.309108760047
feml4 fmgty8 0.338232407859
chpf fmgty8 0.334014819725
il6 sell 0.389848838628
il7 sell 0.489193515479
il4 sell 0.443378171435
sell tnf 0.490757638427
cd44 sell 0.496811537356
nfatc3 sell 0.302582023454
lepr sell 0.346595302275
ciita sell 0.324387649671
ltb sell 0.424305377733
lta sell 0.360504589002
inpp4b pten 0.489041378434
inpp4b phospho1 0.325626750379
inpp4b lmblgq3 0.305579439944
inpp4b lmblgq1 0.305579439944
inpp4b lmblgq6 0.305579439944
inpp4b tg(tnfsf11)5519edou 0.304713281683
inpp4b mtm1 0.484186318602
ibsp inpp4b 0.300049628584
inpp4b inpp5d 0.614524431548
clec2d inpp4b 0.313215673801
ighmbp2 smn1 0.320798765079
rgsc5 tg(bglap-ptn)1thg 0.306947865552
tpo tshr 0.622241846014
il6 tpo 0.362153511247
duoxa2 tpo 0.410265782454
igf1 tpo 0.300905400817
tg tpo 0.62810694325
pax8 tpo 0.499409056425
lepr tpo 0.356533681257
apobec2 myoz1 0.413044542545
flnc myoz1 0.365477037211
myoz1 ryr1 0.419951282561
cav3 myoz1 0.338041018798
capn3 myoz1 0.344342431262
des myoz1 0.360878333642
mstn myoz1 0.325710485621
mb myoz1 0.358748030396
dlx5 dlx6 0.403599066492
dlx5 tnfsf11 0.304591486029
bmp7 dlx5 0.583493876357
bmp5 dlx5 0.300319631396
bmp4 dlx5 0.574143961796
bmp2 dlx5 0.377764960559
dlx5 runx2 0.626201377688
dlx5 wnt1 0.335132338375
col1a1 dlx5 0.316384741415
dlx5 sp8 0.315054609793
dlx5 sp7 0.507092223512
dlx5 nog 0.435519185967
dlx5 zeb1 0.303954245478
dlx5 gsc 0.410248825614
dlx5 satb2 0.347927455552
bmpr1a dlx5 0.372115026703
dlx5 gli2 0.38813953151
col10a1 dlx5 0.395695060164
dlx5 ptch1 0.354563136494
col2a1 dlx5 0.366137445346
dlx5 lef1 0.315932704654
dlx5 nkx3-2 0.309739166152
dlx5 wnt5a 0.313304979771
dlx5 fgf18 0.300450082791
dlx5 fgf10 0.339077584849
dlx5 wnt3a 0.339840892136
dlx5 msx1 0.396375966132
dlx5 msx2 0.37036310681
dkk1 dlx5 0.322926167472
dlx5 pthlh 0.300843568659
dlx5 shh 0.456307216918
ctnnb1 dlx5 0.367064529384
dlx5 gli3 0.406548823883
dlx5 foxc2 0.328929920519
dlx5 foxc1 0.318517445175
cdx2 dlx5 0.331856960238
acvr1 dlx5 0.309619828072
dlx5 pax8 0.320318307939
dlx5 isl1 0.330647977141
dlx5 smad3 0.324435280636
dlx5 fgfr2 0.353987784897
dlx5 fgfr1 0.381116844956
dlx5 mapk14 0.388132019393
chrd dlx5 0.396139858815
alx4 dlx5 0.391621840869
dlx5 smad4 0.400528111269
dlx5 smad2 0.376069304507
dlx6 gdf6 0.303237321305
bmp7 dlx6 0.417095317792
bmp4 dlx6 0.340768806775
dlx6 runx2 0.366815551973
dlx6 nog 0.350183011241
dlx6 satb2 0.368000820862
dlx6 trp63 0.377776040765
dlx6 gli2 0.335383495743
dlx6 ptch1 0.315620252457
col2a1 dlx6 0.311767304777
dlx6 nkx3-2 0.346312668527
dlx6 irf6 0.352206532233
dlx6 msx1 0.331030111964
dlx6 shh 0.335621879032
dlx6 gli3 0.32097578431
dlx6 foxc2 0.319554795218
dlx6 prrx1 0.301640557897
dlx6 smad3 0.303758229986
chrd dlx6 0.352967031566
dlx6 smad4 0.328878779857
dlx6 smad2 0.326669467297
rac1 sh3bp2 0.34987949331
ankrd27 sh3bp2 0.346499468327
sh3bp2 src 0.55825470289
ank1 sh3bp2 0.452447757883
mmp14 sh3bp2 0.364768605451
pla2g6 sh3bp2 0.323379787862
ripk4 sh3bp2 0.336979149861
notch2 sh3bp2 0.371518524903
gdf5 tgfbr3 0.360390597689
bmp7 tgfbr3 0.349145838464
bmp5 tgfbr3 0.306549523414
bmp4 tgfbr3 0.334527462093
bmp2 tgfbr3 0.339492557073
bgn tgfbr3 0.364521236469
bmpr1a tgfbr3 0.436686349377
bmpr1b tgfbr3 0.435366077514
fst tgfbr3 0.391375240403
tgfbr3 wls 0.35831159975
mstn tgfbr3 0.33978417993
tgfb1 tgfbr3 0.43953988522
tgfb2 tgfbr3 0.539725742372
dcn tgfbr3 0.34522747119
inhba tgfbr3 0.431969948905
acvr1 tgfbr3 0.482991795766
ctgf tgfbr3 0.475746119062
smad3 tgfbr3 0.375349661557
smad4 tgfbr3 0.425120942173
smad2 tgfbr3 0.378453252354
lep mc3r 0.351677953807
chat lep 0.404233836417
itgb1 lep 0.344011516814
lep tnfsf11 0.473915310256
bmp4 lep 0.305506123311
bmp2 lep 0.427108799512
fgf23 lep 0.436357711225
lep lmna 0.365480807162
lep runx2 0.362797220627
lep pten 0.525663478353
il6 lep 0.60266071838
il4 lep 0.401143027511
epo lep 0.555001889607
lep myc 0.371616299029
ghr lep 0.681904165842
atp7a lep 0.412898988761
gnas lep 0.317684293719
csf1 lep 0.363077363148
lep src 0.419221945816
lep ppargc1a 0.467685812975
lep sirt1 0.441690794616
lep spp1 0.475560240891
adam17 lep 0.301556986845
hras lep 0.361983475221
lep limk2 0.322843639341
lep pyy 0.485979119271
lep stat1 0.530231376007
igf2 lep 0.423460076829
il6st lep 0.584969609035
lep met 0.34557479301
lep mmp14 0.434504346907
lep mmp13 0.393414091845
casp3 lep 0.382227411592
fgf10 lep 0.303614245994
lep mmp9 0.400747691717
lep mmp2 0.459880289525
fst lep 0.321768605786
lep tnf 0.616708626874
lep thra 0.324000626964
lep vegfa 0.539632923255
dicer1 lep 0.319448968553
lep pth 0.322177670124
igfbp3 lep 0.357181649614
igf1 lep 0.540807826531
kl lep 0.393354133589
lep nos3 0.509497137252
lep mstn 0.351384228885
lep tnfrsf11b 0.317427717815
lep tgfb1 0.429444779489
lep ptpn11 0.645051210625
kras lep 0.421918975705
cd44 lep 0.312440271799
agpat2 lep 0.314386523593
lep npy1r 0.371246620233
lep pthlh 0.463915615267
lep ret 0.335595618716
lep pgr 0.503720559337
lep thbs1 0.483251809477
lep shh 0.323267716973
lep timp1 0.374975076294
ctnnb1 lep 0.342703697321
inhba lep 0.317759609755
lep sod2 0.351252227693
egr1 lep 0.51644199337
lep nr1h2 0.346198901001
ctgf lep 0.303837717702
fshr lep 0.321772276419
lep phex 0.303158573717
cyp27b1 lep 0.311188020311
ggt1 lep 0.368059307474
lep lepr 0.74555128985
isl1 lep 0.382245246483
lep ptpn2 0.394447232532
lep socs2 0.512824835426
lep smad3 0.34038654591
fgfr2 lep 0.400342259853
fgfr1 lep 0.328137705291
lep mapk14 0.51902370674
lep pdgfra 0.317054148017
apc lep 0.340292084674
lep mtor 0.552680212471
lep smad4 0.300485337483
drd2 lep 0.368775219244
apobec2 cav3 0.338155290376
apobec2 h6pd 0.315382647961
apobec2 skmw11 0.313095537449
apobec2 mb 0.335074160167
fam20a p3h1 0.40274802812
fam20a xylt1 0.405979163764
fam20a ifitm5 0.434846060596
fam20a fam20c 0.467388930189
fam20a pkdcc 0.308720304228
mc3r tshr 0.541229109618
gnas mc3r 0.546048910747
mc3r pyy 0.436553410549
mc3r pth 0.580873198711
calcr mc3r 0.66173773949
mc3r prkg2 0.311945691792
fshr mc3r 0.522829430526
ghrhr mc3r 0.590878084206
